Comment,Target
귀와 입에서 자꾸만 내 의지와는 상관없이 맴도는 그대를 위한 천도복숭아  오예시  그대와 떠난 통영바다  대대시  그대와 마신 보성녹차  배대시  그대와 닮은 후레지아  예대시,0
공부하다가 들으면 그냥 웃겨서 공부할 힘이나요..감사합니다..(수능48일남은 고3이...),0
그대를 위한 천도복숭아~ 그대와 떠난 통영바다~ 그대와 마신 보성녹차~ 그대와 닮은 후레지아~  미치겠네 계속 생각나잖아?,0
“오예시~” “대대시~” “배대시~” “예대시~” 아 진짜 광용쌤 넘 좋아 어떡햌ㅋㅋㅋㅋㅋㅋ,0
저처럼 또 생각나서 듣고싶어서 들어오는 사람들이 있네요,0
여름에 들으면 더 좋아,0
아니 광용아재 노래 잘하지 않음? 톤도 개좋고 음정도 빗나가려고 애쓰는데 은근 정확함... 마음이 편해져...,0
지난주 면접보러 가는 길에 이거보고 긴장풀고 들어갔는데 오늘 최종합격 연락받았습니다ㅠㅠㅠ 두 분 노래가 멘탈관리에 큰 도움이 되었습니다ㅠ 산악회분들 진심으로 감사드리고 복 많이 받으세요!!!,0
이거는 화면 볼 때 꼭 240p로 봐야함.... 뭔가 240으로 봐야 옛날 느낌나고 편안함....,0
랩부분 스피드 놓쳐서 미련없이 포기하는거 킬포인트 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
노래 너무 좋다....  그대를 위한 천도 복숭아 그대와 떠난 통영바다 그대와 마신 보성녹차 그대와 닮은 후레지아..,0
세종시 공무원들 뭐하세요 얼른 이분들 모셔다가 조치원복숭아 홍보대사 임명하세요,0
이거 들으면 마음 안정되고 편안해짐..,0
옆동네 뜨또는 조지아 피치스인데 한사랑산악회는 조치원복숭아네,0
진짜 사람일 모른다고 이게 스눕독 인스타 피드에 올라올 줄은 누가 알았겠냐고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
우울할 때 종종 들어요 고마워요,0
나도 모르게 웃고 있었네요 최애 힐링 영상입니다,0
밤에 잠 안 올 때 마다 보러옴,0
왼쪽아저씨는 영어 한글 발음 둘다 개찰지고 오른쪽아저씨는 나긋나긋 부드러움 서로 완전  반대여서 더 잘맞는듯ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
어제 몇번 연속으로 봤더니 꿈에 나왔어욬ㅋㅋㅋㅣㅣ 배대시~ 예대시~ 중독어짤껴,0
요즘도 가끔 마음의 안정이 필요하면 와서 듣습니다...,0
나...미용실에서 머리자르다가 원곡을 우연히 듣게 됐는데...비버한테 미안한데 너무 어색한거야...바로 이거 다시 들으러왔어,0
이런식으로 최근에 유행하는 가요나 팝송들 아재화시켜서 커버하면서 시리즈화 시키자 ㅋㅋ,0
대체 왜 이걸 보면서 감동을 받는거야.. ㅠ,0
벌써 2년된 영상이라니,0
배용길 님의 고급스러운 바이브레이션은 오른팔 엄지손가락에서 나옵니다.,0
아니 .. 진심 비버 버전보다 좋음 아니 비버 버전이 아니라 원곡이지 아니 .... 뭔가 단단히 잘못됐어,0
peaches 찾으면 네번째로 나옴. 전세계 피치스 커버곡 중 남바완 달성! 천만뷰 갑시다,0
근데 광용쌤 노래 잘하는거같은데... 음 박자 이탈 하나도 안되고 조곤조곤 음색도 좋다... 모냐..,0
이제 원곡은 양내 나서 몬들음ㅋㅋㅋ,0
엄지로 박자 가지고 노는거 ㄹㅇ멋이다,0
와..짤만 보다가 뒷부분 한국어버전 첨 들었는데.. 뭔가 울컥했다ㅋㅋㅋ뭐지?,0
맵몬부터 산악회까지 외국인들이 이런거 보고 한국문화는 원래 이런건가 하고 충격받는거 아니냐 ㅋㅋㅋㅋ,0
전설의 배대시 선생님과 레전드 오예시 선생님의 만남... 그리고..  최고의 번안곡,0
I LOVE EM SO MUCH AHAHHAHA  Much love from Greece!!,0
너무너무 웃겨 용,0
광용쌤 분명히 중간에 박자 놓친 것 같은데 끝에서는 맞음........ 진짜 미스테리....,0
뒷부분에 한글로 바꿔 부르는 건 은근 한국인 정서가 잘 스며 들어있는 게 마냥 웃기에는 너무 아까운 수준인데? 뭔가 귀에 착착 감겨ㅎㅎ,0
ㅋㅋㅋㅋㅋㅋㅋㅋ 안정찾으러 왔습니다 처음엔 웃겨죽을거 같았는데 이젠 마음 가라앉히려고 옴 ㅋㅋㅋㅋㅋㅋ,0
그대를 위한 천도 복숭아 이 부분부터 너무 눈물나 왠지는 모르겠지만 우리나라 예쁜 곳들 다 말하는 그 감성이 너무 순수한 거 같음... 뭐 술 취해서 너희 집 앞이야 이런 것도 좋지만 이렇게 순수하고 예쁜 감성 노래를 중년 아저씨들이 되게 행복한 얼굴로 부르니까 더 와닿고 그러네,0
용주형 엄지손가락 진짜 킹받아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
자기 전에 들으면 되게 좋음 진짜로ㅋㅋㅋㅋ 캘리포니아 복숭아 과수원에서 해먹걸고 누워있는 기분들면서 슬며시 잠듦,0
그대를 위한 천도 복숭아 그대와 떠난 통영 바다 그대와 마신 보성 녹차 그대와 닮은 후레지아,0
이걸 어떻게 잊었는데 알고리즘에 또뜨냐,0
일해야하는데 왜이렇게 재미있는게 많냐!!!!!,0
ㅋㅋㅋㅋㅋ아무것도 모르는 외국인들은 이걸 뭐라고 생각할까... 난 그게 너무 걱정이야 아버지,0
이걸 왜 이제야 보는지… 너무 좋아연🩷,0
너무 감미로워서 스트레스 받을때 가끔 들으러 옴,0
해외수출 반드시 됩니다....,0
분명 팝송인데 왠지 모르게 '치악산 복숭아 당도최고' 현수막이 생각나는 커버네요.... 파란트럭 라디오에서 나오는 갬성이지만 암튼 잘 듣고 갑니다...,0
생각나서 오래간만에 들으러왔어요🫶 명곡은 주기적으루 들어야하니깐!!,0
Please make a band and cover songs like this,0
이제부터 통영이 한국의 캘리포니아고 보성녹차가 대마초야,0
ㄹㅇ 용길씨 엄지 못피게 붙여놓으면 노래 못부를듯 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
1년 넘어서 다시 봐도 레전드 ㅠㅠ,0
갑자기 생각나서 또 왔는데 여전히 감미롭네요,0
광용쌤 박자 늦는거 같지만 사실은 하나도 놓치지 않고 다 부름… 박자를 밀고당기기가 아주 수준급,0
아버지들은 죄다 신곡 부르고 심지어 팝송 스마트폰 쓰고 완전 MZ세대 인데 아들딸들은  무슨 폴더폰쓰고 노래도 00~09년도에 나온노래만 듣고 완전 오랜지족이네 ㅋㅋㅋㅋ,0
오랜만에 보는데 처음 들었던 감동이 그대로,0
너무 잘한당ㅠㅠ비버오빠 꼭 이 영상 보게 해주세요..!!,0
와 진짜 한국어가사 너무좋음  나이런취향인가봐,0
수요일 처음 들은 이후로 정신 못 차리고 계속 듣는데 이 노래는 한국어 가사가 가장 킬링 파트인 듯 거기 없었으면 이렇게까지 흡입력 없었을 것 같음 가사가 진짜 감동 ㅎㅎㅎㅎㅎ 영어만 있을 것 같다가 조용히 훅 “느낌이 확실하게 왔어~” ㅋㅋㅋㅋㅋ,0
잠안올때 마음에 안정 얻으려고 가끔 들으러와요 마음이 편안해져요 감사합니다.,0
한국가사 부분이 너무 좋네요.  가슴에 쏙 들어와요,0
역시 원곡이 최고인것 같습니다. 저스틴인가 자스민인가 가 커버한 곡 듣다 못참고 다시 왔습니다,0
I can’t believe Justin Bieber covered this masterpiece,0
갑자기 알고리즘뜨네요?근데 봄이라 듣기너무좋네유...ㅠ 산악회 RM이랑 한마음으로 존버,0
“타취”가 제일 킹받네 ㅋㅋ,0
배대시 대대시 예대시...짱 좋네요... 이건 명상곡일세,0
잊고 살았는데 갑자기 뜨네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 중간중간마다 파란 크로마키 보이는것마저 개웃김,0
처음에는 기가막혀서 웃었고 두번째는 배대시가 웃겨서 웃었고 며칠째 계속 듣는 내가어이없어서 웃고있고,0
다 떠나서 정성스럽게 가사에 맞게 변하는 배경이 너무 ㅋㅋㅋ 진짜 최고 ㅋㅋㅋㅋ카뮤니케이션 ㅋㅋㅋㅋ,0
이거 들으면서 수능보러 갔어요!! 국어 영어 저한텐 꽤 어려웠는데 최저 맞춰서 다행이라고 생각하고 있어요... 사랑해요 원러브마운틴,0
외국인들이 이걸보고 감동받는 이유 아시는분?ㅋㅋ,0
아니 다시 보니까 피식대학이였어??? 예전에 봤을 때 찐 아저씨인줄 알고 잘부르시네~ 하고 웃고 넘겼는데ㅋㅋㅋㅋ,0
카페에서 이 노래나와서 이 영상 생각나서 혼자 빵터졌네요ㅠㅠㅠㅋㅋㅋㅋ 생각나서 다시 보러왔어요,0
광용쌤 말 너무 빨리하셔서 혈압으로 쓰러지시진 않을까 걱정되네…ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
처음 들었던 기억 삭제하고 또 듣고싶다ㅋㅋㅋㅋㅋㅋ진짜 개행복하게 웃었는데,0
시험 전 보고있당ㅋㅋㅋ,0
감 미 로 워 ️ 천만가자,0
이러다가 저스틴비버가 보면 어쩌지...??? 유명해지면 어쩌지...?????,0
비버영상에 산악회얘기 하도 많아서 뭔가 하고 왔는데ㅋㅋㅋㅋㅋㅋㅋ 첫소절 듣자마자 실소터짐ㅋㅋㅋㅋㅋ,0
쇄국정책 마려운 인물들  1.맫몬 2.광용쌤,0
어째 컨셉은 지켜야겠고 노래는 정박에 들어가고 개웃기네 ㅋㅋㅋㅋㅋㅋㅋ,0
기분 나쁘게 감미롭고 난리야 ㅋㅋㅋㅋㅋ,0
쥑인다 이쯤이면 비버형 와줘라 ㅋㅋ,0
광용쌤이 복숭아라 하든 바다라 하든 녹차라 하든 후레지아라하든 복~~숭~아~하는거 개웃기네 ㅋㅋㅋㅋㅋ,0
아니 용남씨 부르는게 완전 찬송가 창법이여ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
와. 기분이 좋아지는 영상이다! 계속 입가의 미소가 떠나질 않네!,0
조금만더보면 천만뷰다!,0
~Oyeshi~ ~Tedeshi~ ~Badashi~ ~Yedashi~,0
원곡은 이제 싱거워서 못듣게 돼버렸어~!,0
아직 들으시는 분안계십니까ㅜㅜㅜ,0
버스탓는데 누가 이거 벨소리로 했음 ㅋㅋㅋㅋㅋ,0
인생 언제 터질지 모른다. 늘 준비하는 자세로 열심히 살아야지. 환갑 바라보시는 분들이 해외 진출을 목전에 두고 계신데.. 감동쓰,0
원곡이 궁금하지 않다… 나에겐 이게 원곡이다….             라고 최면을 걸어본다,0
피식대학이 누군지 몰랐을 때 진짜 어르신들인 줄 알고 진지하게 들었던 기억이 있네요,0
스눕독 인스타에 올라온거 축하드려요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
와. 한국어 버전 정말 너무 감동적이었읍니다. 영어로 쌸라쌸라 캐사 뭐라카는지 잘 모랐는데예. 이제 알았읍니다. 그래가 제가 남편과 다녔던 여행들을 생각하면서 눈물이 핑 돌았읍니다. 올 여름에 천도복숭아 까먹고 통영바다 가야겠읍니다. 감사합니다. 배용길 집사님하고 정광용선생님! 화이팅!!,0
눈물 펑펑 나는 곡,0
첨엔 웃긴 영상이 훈훈하고 따뜻하게 느껴지는게 희한하네,0
피치 못한 사정이 있으신거같네요..,0
인생 힐링곡 중 하나입니다 정말,0
이게 진정 흥선대원군이 원하던 세상인건가..?,0
정말...미치도록 사랑스러운 아재들.,0
24년 4.1 만우절 한사랑 산악회 컴백기념 복숭아 순례길에서..,0
빅뱅 태양이 이거 인스타에 Love this 라고 올려서 이제 빼도박도 못 하게 미국 진출하게 생김. 아 수출 안 된다고ㅋㅋ 아ㅋㅋ,0
하 지금도 듣네 진짜 레전드,0
출근송 맘이 편안해진다,0
스눕독 물들어올때 노젓는거보소.. 한사랑버스타려하네,0
외국인들은 진짜 아저씨들이 진지하게 커버했다고 생각하겠지?,0
This is jazz.,0
방금 쌤들 볼륨에서 어텐션 최초 공개하셨는데 듣다 터졌습니다 ㅋㅋㅋㅋ,0
오예시랑 데데시때문에 웃음터져서 헤매고있다가 갑자기 가사가 잘 들리기 시작해서 깜짝놀람ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ한국어전환너무 자연스러워요....ㅋㅋ,0
가장 한국적인 것이 가장 세계적이라더니.. 이 형들 이제 빌보드 노리는건가?,0
한글 번역 부분을 갠적으로 ㅋㅋㅋㅋ 너무 좋아해서 오랜만에 들으러 오니까 뭔 스티커? 있어서 한글 부분에서 테러했다...... 오늘도 잘 들었어요..,0
나 이거 아직도 들어…. 이때 피식 대학 감성이 넘사벽인듯,0
유츄브 영상 잘 만드셨네 그래서 복숭아는 어디서 주문해여?,0
봄 여름 중간 특히 여름에 가까울 때  생각나서 찾아와..,0
Best cover of all time,0
한국어 가사 왜 감동이지.. 별안간 벅차오름...,0
적재 야간작업실 한사랑산악회편 안보신분들 빨리보세요 ㅠㅠㅠㅠㅠㅠㅠ너무웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
마지막 나레이션 디테일 좋네,0
와 아저씨 두분과 배경으로 복숭아라…. 생각지도 못한 조합,0
계속 듣고싶은데..... 원곡듣다가 이거 아닌데 이런느낌이 아닌데 하다가 다시 와서 듣고있어요 원곡도 좋은데 랩때문에 광용길을 놓을 수가 없어요 이정도면 비버가 이거 볼 수 있지 않을까요? 제발.. 음원이 필요한데 아ㅜㅜ 안그래도 복숭아 알레르기있는데ㅜㅜ 아ㅜㅜ 설거지하다가도 배대시... 남편이 대체 뭐듣는거녜요,0
광용쌤 한 편의 시조를 읊는 듯….. 향토적인 발음 오예시… 대대시… 배대시… 예대시,0
심신에 안정이 필요해서 오랜만에 왔습니다 ㅋㅋㅋㅋㅋㅋㅋ역시 좋네요 ㅋㅋㅋㅋㅋㅋㅋㅋ삼촌들 잘 지내시죠?!!,0
와.. 뭔디. 강동원 알고리즘 타고와서 이희준넘어 계속 홀릭이다.,0
거...스누피.강아진지.뭔지.열정있는.친구가.우리회원님들.노래를.각골명심하였다고.합니다.나이는.숫자에.불과하다는.말처럼.우리.회원님들도.올하반기도.열정있게.번성하길.기원하겠읍니다.,0
외국인들도 들으러 오는 것 같은데.. 이 사람들을 진짜 아저씨로 아는게 아닐까.. 오히려 좋을지도,0
이왜좋....,0
맨첨에 제목 한바퀴 도는거 찐으로 우리 할머니 복지관에서 배우는거임 할머니들은 저렇게 폰트 굴리는걸 좋아하더라,0
이 정도면 1억뷰 가야하는거 아닙니꽈?,0
유아 탓치~ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이걸 왜 이제 봤을까.....,0
보성녹차 후레지아 통영바다에 그대와 함께한 이란말을 붙이니 이렇게 울컥해지네,0
드디어 천만 넘었네. 한참동안 천만 직전에 머물렀었는데,0
넘 조아,0
용길이아저씨 일부러 과장되게해도 영어잘하는티가난다ㅜ,0
아니 미친 스눕독이 스토리에 올린것도 아니고 게시물에 ㅋㅋㅋㅋㅋㅋ 아 진짜 외국인들 사이에서 밈으로 유행하고 있다는게 거짓말이 아니었나봄.... 개콘 때려치고 유튜브하다 스눕독한테 박제당하네 ㅋㅋㅋㅋㅋㅋㅋ,0
리듬타는거 보소 ㅋㅋㅋㅋ,0
저 감성의 가사가 전혀 아닌데 한순간에 특산물이 되버렸네....,0
광용쌤 진짜 ASMR계 교과서 인간 ASMR...,0
따뜻한 대대시 너무 중독... 대대시 치니까 이 영상 나옴 ㅋㅋㅋ,0
such an amazing cover I'm crying,0
이 노래의 진면목은 길거리에서 원곡을 들었을때 발휘한다,0
청출어람!!!,0
천만 드가자~,0
날씨 쌀쌀해지니까 왜 이 노래 생각나냐… 그대와 마신 보성녹차,0
아니 해외수출 된건 좋은데 시바 피식유니버스 어떻게 설명할껀데ㅠㅠㅋㅌㅌㅋㅌㅋㅌㅋㅋㅋ캐릭터들이 왜웃긴지는 한국인들만 이해할꺼자나ㅜㅠㅠㅋㅋㅌㅋㅌㅌㅋ,0
대대시가 자꾸 귓가에 아른거려요,0
이렇게 영어를 잘하시는 배용길 사장님의 손자 배서준 군이 무려 영어 유치원에 합격했다고 합니다. 여러분도 축하해주세요.,0
우리큰아빠가 부모님들 단톡방에 명절에 영상 편집해서올리는데 배경 ㄹㅇ 똑같음 ㅋㅋㅋ 큰아빠감성 진짜 완벽하네,0
크로마키 안지워진거 까지도 효과로 만드는 산악회 아저씨들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
이거 처음엔 웃겼는데 들으면 들을 수록 레전드네 중간에 한국어 랩 가사 뭔데,0
지금도 듣는분 ㅋㅋㅋㅋㅋ오랜믄에 왔는데 너무웃기다,0
광용쌤 부르시는거 힘드셨을텐데ㅠ  광용쌤 기준으로 이 노래는 아웃사이더 외톨이 수준 아니예요ㅜㅜ??,0
Mi corazón se acelera con tanta dulzura... Son fantásticos...,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ왠만한 노래보다 더 좋닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 언제들어도,0
